timestamps,TP9,AF7,AF8,TP10,Marker0
1614034688.375,-1000.000,-1000.000,-562.500,-971.191,69
1614034688.379,-351.562,-796.875,-458.496,885.742,69
1614034688.383,-884.277,833.984,-520.508,-642.090,69
1614034688.387,729.004,627.441,-695.312,-1000.000,69
1614034688.391,-917.480,-956.055,-583.496,441.406,69
1614034688.395,-765.625,-1000.000,-507.324,-853.027,69
1614034688.399,822.754,186.035,-579.590,-116.699,69
1614034688.403,-857.910,-890.625,-669.922,-1000.000,69
1614034688.407,-151.855,-258.789,-566.895,-138.184,69
1614034688.411,-1000.000,-1000.000,-528.809,-785.645,69
1614034688.414,77.637,-216.797,-546.875,217.773,69
1614034688.418,-757.812,-833.984,-608.398,-1000.000,69
1614034688.422,195.312,229.492,-551.758,-274.414,69
1614034688.426,-1000.000,-1000.000,-528.809,-816.895,69
1614034688.430,-276.367,-439.941,-524.902,527.344,69
1614034688.434,-798.340,-876.465,-626.953,-1000.000,69
1614034688.438,376.465,294.434,-628.906,-601.074,69
1614034688.442,-1000.000,-1000.000,-498.047,960.938,69
1614034688.446,-386.230,-944.336,-506.836,-994.141,69
1614034688.450,-968.262,617.676,-593.262,-464.355,69
1614034688.453,890.137,763.184,-645.996,-1000.000,69
1614034688.457,-667.480,-814.941,-538.086,339.355,69
1614034688.461,-969.238,-1000.000,-521.973,-776.855,69
1614034688.465,564.941,-24.414,-585.449,80.566,69
1614034688.469,-807.129,-842.285,-594.238,-1000.000,69
1614034688.473,-39.062,-97.168,-483.887,-216.797,69
1614034688.477,-1000.000,-1000.000,-561.523,-793.457,69
1614034688.481,-41.504,-225.586,-532.715,225.098,69
1614034688.485,-765.625,-829.590,-542.480,-1000.000,69
1614034688.489,205.566,245.605,-565.918,-272.461,69
1614034688.493,-1000.000,-1000.000,-541.504,-829.590,69
1614034688.496,-276.367,-557.129,-503.906,617.188,69
1614034688.500,-815.430,-929.688,-541.992,-1000.000,69
1614034688.504,506.836,404.297,-588.379,-671.875,69
1614034688.508,-1000.000,-1000.000,-581.055,895.020,69
1614034688.512,-575.195,-1000.000,-507.324,-898.438,69
1614034688.516,971.191,390.137,-555.176,-254.883,69
1614034688.520,-995.117,914.062,-678.711,-1000.000,69
1614034688.524,-470.703,-630.859,-583.008,145.020,69
1614034688.528,-1000.000,-1000.000,-498.535,-759.277,69
1614034688.532,382.324,-147.949,-524.902,191.406,69
1614034688.535,-777.344,-843.262,-616.699,-1000.000,69
1614034688.539,76.172,40.039,-542.480,-270.020,69
1614034688.543,-1000.000,-1000.000,-495.605,-799.316,69
1614034688.547,-172.852,-253.418,-440.918,300.293,69
1614034688.551,-782.227,-829.590,-561.523,-1000.000,69
1614034688.555,218.750,242.676,-626.953,-373.047,69
1614034688.559,-1000.000,-1000.000,-516.113,-890.137,69
1614034688.563,-273.926,-701.172,-446.777,761.719,69
1614034688.567,-827.637,951.660,-643.555,-857.422,69
1614034688.571,596.680,519.043,-685.547,-829.590,69
1614034688.574,-1000.000,-995.117,-555.176,738.281,69
1614034688.578,-667.969,-1000.000,-545.410,-852.539,69
1614034688.582,892.090,208.984,-602.539,-140.137,69
1614034688.586,-895.508,-950.684,-661.133,-1000.000,69
